Price,Estimated owners,Positive,Negative,Genres,Owners_clean,Total_reviews,Review_score
0,2,48,18,"Action,Adventure,Casual,Indie,Massively Multiplayer,RPG,Free To Play",2,66,0.7272727272727273
0,2,80,94,"RPG,Strategy",2,174,0.45977011494252873
0,2,541,78,"Action,Adventure,Casual,Free To Play,Indie,Simulation",2,619,0.8739903069466882
30,8,452,28,"Casual,Indie,Strategy",8,480,0.9416666666666667
37,2,678,25,"Adventure,Indie,Simulation",2,703,0.9644381223328592
0,1,7,1,"Action,Indie,Strategy",1,8,0.875
50,1,107,33,"Action,Indie",1,140,0.7642857142857142
50,3,168,68,"Action,Adventure,Indie",3,236,0.711864406779661
70,1,77,44,"Indie,RPG",1,121,0.6363636363636364
48,1,67,23,"Action,Casual,Simulation",1,90,0.7444444444444445
60,13,4239,120,"Adventure,Casual,Indie,Simulation",13,4359,0.9724707501720579
90,1,7,1,"Adventure,Casual",1,8,0.875
0,1,29,4,"Adventure,Casual",1,33,0.8787878787878788
0,1,211,13,"Action,Casual,Indie",1,224,0.9419642857142857
30,1,22,0,"Casual,Indie",1,22,1.0
30,12,2795,408,"Adventure,Casual,Indie",12,3203,0.8726194192944114
80,18,3427,997,"Action,RPG",18,4424,0.7746383363471971
80,298,24959,1218,"Action,Adventure",298,26177,0.953470603965313
40,1,80,13,Casual,1,93,0.8602150537634409
0,12,755,168,"Casual,Indie,Simulation,Strategy",12,923,0.8179848320693391
50,1,42,13,"Adventure,Casual",1,55,0.7636363636363637
55,1,412,67,Indie,1,479,0.860125260960334
90,3,347,107,Adventure,3,454,0.76431718061674
65,1,49,6,"Casual,Indie",1,55,0.8909090909090909
50,1,178,16,"Action,Adventure,Indie,Simulation",1,194,0.9175257731958762
80,1,11,0,"Action,Utilities",1,11,1.0
60,4,307,81,"Action,Adventure,Racing",4,388,0.7912371134020618
0,1,63,9,"Action,Casual,Free To Play,Indie,Racing",1,72,0.875
40,5,185,15,"Adventure,Casual",5,200,0.925
25,1,261,25,"Action,Indie,Simulation,Strategy",1,286,0.9125874125874126
0,1,82,16,"Action,Strategy",1,98,0.8367346938775511
25,22,201,25,"Indie,RPG,Strategy,Early Access",22,226,0.8893805309734514
20,5,910,88,Indie,5,998,0.9118236472945892
0,1,37,2,"Adventure,Indie",1,39,0.9487179487179487
50,194,4832,316,"Action,Adventure,Casual,Indie,Simulation,Strategy",194,5148,0.9386169386169386
31,1,70,5,"Casual,Indie,Simulation,Strategy",1,75,0.9333333333333333
80,62,17320,1062,"Simulation,Strategy",62,18382,0.9422260907409422
70,1,21,3,"Adventure,Casual,Indie",1,24,0.875
0,1,75,12,"Action,Adventure",1,87,0.8620689655172413
85,66,1320,121,"RPG,Strategy",66,1441,0.916030534351145
83,13,2511,473,"Action,Indie",13,2984,0.8414879356568364
80,71,1940,584,Simulation,71,2524,0.768621236133122
0,1,98,8,"Casual,Indie,Free To Play",1,106,0.9245283018867925
50,88,1855,401,"Action,Adventure,Casual,Indie,Simulation,Strategy,Early Access",88,2256,0.8222517730496454
30,1,8,0,"Indie,Simulation,Early Access",1,8,1.0
0,7,279,15,"Adventure,Indie",7,294,0.9489795918367347
80,2,1856,274,"Action,Casual,Indie",2,2130,0.8713615023474178
70,2,60,3,"Adventure,Casual,RPG",2,63,0.9523809523809523
0,2569,22507,5656,"Action,Massively Multiplayer,Free To Play",2569,28163,0.7991691226076767
50,3,939,351,"Action,Simulation",3,1290,0.727906976744186
0,2,7476,211,"Casual,Indie",2,7687,0.9725510602315598
75,1,3010,1623,"Action,Adventure,Indie",1,4633,0.6496870278437298
68,5,745,113,Action,5,858,0.8682983682983683
20,11,490,19,Strategy,11,509,0.962671905697446
0,2,107,60,"Casual,Indie,RPG,Simulation",2,167,0.6407185628742516
0,1,15,1,Strategy,1,16,0.9375
0,22,530,69,"Action,Casual,Indie,Massively Multiplayer,Strategy,Free To Play",22,599,0.8848080133555927
40,2,947,98,"Adventure,Casual,RPG,Strategy",2,1045,0.9062200956937799
70,2,234,35,"Adventure,Casual,Indie",2,269,0.8698884758364313
75,14,2520,247,"Action,Indie,Racing,Simulation,Sports",14,2767,0.9107336465486086
70,1,706,242,"Action,RPG,Strategy",1,948,0.7447257383966245
0,1,14,10,Design & Illustration,1,24,0.5833333333333334
0,1,987,288,"Action,Free To Play,Massively Multiplayer,RPG",1,1275,0.7741176470588236
80,1,81,1,Indie,1,82,0.9878048780487805
0,3,2225,115,"Action,Free To Play",3,2340,0.9508547008547008
0,1,24,1,"Casual,Strategy",1,25,0.96
33,5946,77185,17619,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Early Access",5946,94804,0.8141534112484705
50,5,72,7,RPG,5,79,0.9113924050632911
0,5,1124,172,"Adventure,Casual,Indie,RPG,Simulation,Strategy",5,1296,0.8672839506172839
90,1,378,182,Indie,1,560,0.675
0,1,8,1,"Action,Indie",1,9,0.8888888888888888
0,9,2607,299,"Action,Adventure,Indie",9,2906,0.8971094287680661
0,5,65,24,Simulation,5,89,0.7303370786516854
67,1,754,97,"Action,Adventure,Indie",1,851,0.8860164512338425
85,155,15451,2611,"Action,Adventure",155,18062,0.8554423651865796
0,1,103,44,"Adventure,RPG",1,147,0.7006802721088435
90,1354,140485,18094,"Action,Adventure",1354,158579,0.8858991417526911
67,965,1556,809,"Simulation,Sports",965,2365,0.6579281183932346
0,8,1042,227,"Adventure,Indie",8,1269,0.8211189913317573
0,2,368,79,"Racing,Simulation,Sports",2,447,0.8232662192393736
0,2,504,244,"Action,Adventure,RPG",2,748,0.6737967914438503
0,1,57,16,"Indie,RPG",1,73,0.7808219178082192
60,4,515,174,"Action,Simulation,Strategy",4,689,0.7474600870827286
0,37,441,314,"Action,Massively Multiplayer,RPG",37,755,0.5841059602649007
0,4,85,73,RPG,4,158,0.5379746835443038
70,3,45,17,"Adventure,RPG,Strategy",3,62,0.7258064516129032
0,3,4195,790,"Adventure,Free To Play,Indie",3,4985,0.8415245737211635
20,68,4041,1004,"Adventure,RPG,Strategy",68,5045,0.8009910802775024
65,21,1968,289,"Action,Adventure,Casual,Indie,RPG,Simulation",21,2257,0.871953921134249
90,1,114,11,"Casual,Indie,Strategy",1,125,0.912
0,1,15,11,"Utilities,Video Production,Early Access",1,26,0.5769230769230769
64,1,123,7,"Casual,Indie,Simulation,Strategy",1,130,0.9461538461538461
0,17,525,59,"Action,Adventure,Casual,Indie,Racing",17,584,0.898972602739726
40,10,748,17,"Adventure,Casual",10,765,0.9777777777777777
60,13,3899,319,"Action,Casual,Indie,Simulation",13,4218,0.9243717401612138
80,3,1113,239,"Action,Adventure,Indie,RPG",3,1352,0.8232248520710059
50,24,1187,541,"Action,Adventure,Indie,RPG",24,1728,0.6869212962962963
75,3,415,528,Strategy,3,943,0.440084835630965
0,27,200,94,"Adventure,Casual,Indie,Simulation",27,294,0.6802721088435374
90,5,468,185,"Adventure,RPG",5,653,0.7166921898928025
30,7,104,19,"Action,Adventure,Indie",7,123,0.8455284552845529
90,1,20,7,"Adventure,Casual",1,27,0.7407407407407407
80,5,42,9,"Indie,RPG",5,51,0.8235294117647058
0,7,982,308,"Racing,Sports",7,1290,0.7612403100775194
70,2122,144493,30691,"Action,Adventure",2122,175184,0.82480706000548
0,2,192,37,"Action,Casual,Indie",2,229,0.8384279475982532
0,1,978,272,"Casual,Indie",1,1250,0.7824
75,25,24888,1155,Adventure,25,26043,0.9556502707061398
50,1,15,4,"Education,Utilities,Early Access",1,19,0.7894736842105263
0,1,306,168,Indie,1,474,0.6455696202531646
0,1,91,25,"Action,Adventure,Indie",1,116,0.7844827586206896
0,181,21244,2359,Racing,181,23603,0.9000550777443546
35,1,51,16,"Action,Adventure,Racing",1,67,0.7611940298507462
54,4,51,22,"Casual,Indie,Simulation,Sports,Strategy",4,73,0.6986301369863014
80,1,71,0,"Action,Casual,Indie,Simulation,Strategy",1,71,1.0
80,1,49,12,"Action,Casual,Massively Multiplayer",1,61,0.8032786885245902
50,1,221,15,"Adventure,Indie,RPG",1,236,0.9364406779661016
90,60,32258,1850,"Action,Adventure,Indie",60,34108,0.9457605253899378
0,5,149,67,"Indie,Simulation",5,216,0.6898148148148148
0,4,187,44,"Design & Illustration,Utilities",4,231,0.8095238095238095
40,99,2179,512,"Casual,Indie,RPG,Strategy",99,2691,0.8097361575622445
50,1,96,13,"Adventure,Casual,Simulation,Strategy",1,109,0.8807339449541285
80,1,29,2,"Adventure,RPG",1,31,0.9354838709677419
0,22,580,117,"Action,Indie",22,697,0.8321377331420373
70,6,824,104,"Action,Adventure",6,928,0.8879310344827587
0,2,633,174,"Action,Indie,RPG,Free To Play",2,807,0.7843866171003717
0,2,291,24,Adventure,2,315,0.9238095238095239
75,2,153,77,Strategy,2,230,0.6652173913043479
75,24,1105,321,"Simulation,Sports,Strategy",24,1426,0.7748948106591865
50,1,115,47,Strategy,1,162,0.7098765432098766
80,40,6319,637,RPG,40,6956,0.9084243818286372
50,20,30653,5873,Simulation,20,36526,0.8392104254503642
0,1,42,27,"Action,Adventure,Indie,Free To Play",1,69,0.6086956521739131
35,11,197,18,"Adventure,Casual,Indie,Simulation,Early Access",11,215,0.9162790697674419
95,2,327,146,"Racing,Simulation",2,473,0.6913319238900634
20,1,312,85,Indie,1,397,0.7858942065491183
0,44,16617,1226,"Action,Adventure,Indie,RPG",44,17843,0.931289581348428
25,3,31,3,"Action,Adventure,Casual,Indie",3,34,0.9117647058823529
0,201,1595,40,"Casual,Sports",201,1635,0.9755351681957186
55,68,2239,1874,"Adventure,Racing,Simulation",68,4113,0.5443715049841964
50,1,18,2,Casual,1,20,0.9
80,2,299,99,"Casual,Indie,Strategy,Free To Play",2,398,0.7512562814070352
65,1,356,237,"Indie,Simulation",1,593,0.6003372681281619
0,235,732,314,Strategy,235,1046,0.6998087954110899
0,234,647,53,"Action,Adventure,Casual,RPG,Simulation,Strategy",234,700,0.9242857142857143
0,1,65,98,"Adventure,Casual",1,163,0.3987730061349693
0,1,88,40,"Action,Adventure,Indie,RPG,Strategy",1,128,0.6875
0,10,16,3,"Action,Casual,Indie,Racing,Utilities,Game Development,Early Access",10,19,0.8421052631578947
40,2,643,144,Action,2,787,0.8170266836086404
30,4,270,379,"Indie,Simulation,Early Access",4,649,0.41602465331278893
80,2,99,5,"Indie,Strategy",2,104,0.9519230769230769
0,1,61,59,"Indie,Simulation,Strategy",1,120,0.5083333333333333
40,12,661,255,"Indie,Simulation,Strategy",12,916,0.7216157205240175
44,2,424,100,"Adventure,Casual,Simulation",2,524,0.8091603053435115
0,1,1686,66,Action,1,1752,0.9623287671232876
50,2,510,112,"Action,Indie",2,622,0.819935691318328
0,2,1318,26,"Action,Indie",2,1344,0.9806547619047619
0,1,115,134,"Massively Multiplayer,RPG,Free To Play,Early Access",1,249,0.46184738955823296
20,1,4,2,"Simulation,Strategy",1,6,0.6666666666666666
30,1,22,4,"Adventure,Indie,RPG",1,26,0.8461538461538461
0,18,862,513,"Action,Adventure,Casual,Massively Multiplayer,Simulation,Sports,Strategy",18,1375,0.6269090909090909
57,5,250,28,"Casual,Indie,RPG,Simulation,Strategy",5,278,0.8992805755395683
40,3,65,13,"Casual,Indie,RPG,Simulation,Strategy",3,78,0.8333333333333334
60,2,294,10,"Action,Adventure,Indie",2,304,0.9671052631578947
75,2,56,9,"Casual,Indie",2,65,0.8615384615384616
75,37,867,54,"Adventure,Indie",37,921,0.9413680781758957
50,1,30,3,"Adventure,Indie,Strategy",1,33,0.9090909090909091
51,1,88,31,Simulation,1,119,0.7394957983193278
0,1,22,3,"Adventure,Indie",1,25,0.88
80,1,497,27,Indie,1,524,0.9484732824427481
0,5,17,22,"Action,Adventure,Casual,Indie",5,39,0.4358974358974359
0,7,89,67,"Adventure,RPG,Strategy",7,156,0.5705128205128205
92,11,69,29,"Action,Casual,Indie",11,98,0.7040816326530612
60,41,197,24,RPG,41,221,0.8914027149321267
30,86,3446,169,"Racing,Simulation,Sports",86,3615,0.9532503457814662
80,1,998,55,"Adventure,Casual,Indie",1,1053,0.9477682811016145
90,61,13706,1469,"Action,Casual,Indie,Simulation",61,15175,0.9031960461285008
75,20,15566,2168,"Action,Adventure",20,17734,0.8777489568061351
30,7,26,6,"Action,RPG,Early Access",7,32,0.8125
50,2,199,31,"Adventure,Indie",2,230,0.8652173913043478
83,3,3717,1800,"Action,Adventure,Indie",3,5517,0.6737357259380098
0,66,531,207,"Action,Free To Play,Massively Multiplayer,Strategy",66,738,0.7195121951219512
0,1,106,69,"Simulation,Early Access",1,175,0.6057142857142858
35,40,1840,138,Action,40,1978,0.9302325581395349
0,2,34,15,"Design & Illustration,Utilities",2,49,0.6938775510204082
52,2,278,74,Casual,2,352,0.7897727272727273
0,1,231,109,"Indie,Massively Multiplayer,Simulation,Strategy",1,340,0.6794117647058824
85,1173,244524,11664,Action,1173,256188,0.9544709354068106
0,205,7854,1258,"Action,Free To Play,RPG",205,9112,0.8619402985074627
40,5,116,100,"Adventure,Casual,Indie,RPG,Simulation,Strategy",5,216,0.5370370370370371
75,3,1008,147,Action,3,1155,0.8727272727272727
90,16,609,82,"Indie,RPG,Strategy",16,691,0.8813314037626628
0,1,19,2,"Adventure,Casual,Indie,RPG,Strategy,Early Access",1,21,0.9047619047619048
50,35,758,220,"Action,Casual,Indie,Early Access",35,978,0.7750511247443763
0,38,996,83,"Casual,Indie,Simulation",38,1079,0.9230769230769231
75,2,974,263,"Adventure,Casual,Indie",2,1237,0.7873888439773646
75,1,21,4,"Adventure,Indie",1,25,0.84
51,7,2364,178,"Action,Adventure,Indie,RPG",7,2542,0.9299763965381589
50,7330,52168,2148,Adventure,7330,54316,0.9604536416525518
0,69,16534,2651,Action,69,19185,0.8618191295282773
0,1,271,249,"Action,Adventure,Indie,RPG",1,520,0.5211538461538462
35,23,3293,681,"Casual,Indie,RPG,Simulation",23,3974,0.8286361348766985
90,1,519,312,"Action,Adventure,Casual,Indie",1,831,0.6245487364620939
85,4,427,67,"Adventure,Indie",4,494,0.8643724696356275
75,9,15955,336,"Action,Casual,Indie",9,16291,0.9793751150942238
75,78,24500,1631,"Action,Adventure,Casual",78,26131,0.9375837128315028
0,3,454,36,Action,3,490,0.926530612244898
0,1,122,3,Simulation,1,125,0.976
0,1,6,2,Utilities,1,8,0.75
50,1,117,6,"Action,Adventure,Casual,Indie",1,123,0.9512195121951219
40,1,25,1,"Adventure,Indie,RPG",1,26,0.9615384615384616
50,2,70,52,"Action,Adventure,Casual,Indie,Simulation",2,122,0.5737704918032787
55,22,6306,821,"Action,Adventure,Indie",22,7127,0.884804265469342
70,1,148,2,"Action,Indie",1,150,0.9866666666666667
70,3,496,41,Adventure,3,537,0.9236499068901304
60,4,994,411,Strategy,4,1405,0.7074733096085409
0,1,164,20,"Casual,Indie",1,184,0.8913043478260869
0,2,8,1,"Casual,Simulation,Strategy",2,9,0.8888888888888888
80,4,1172,624,"Simulation,Sports",4,1796,0.6525612472160356
0,27,574,235,"Adventure,Casual,Indie,RPG,Simulation",27,809,0.7095179233621756
85,3,3163,643,"Indie,Strategy",3,3806,0.8310562270099843
70,12,738,70,"Racing,Simulation,Sports",12,808,0.9133663366336634
60,17,605,37,"Action,Casual,Indie,RPG",17,642,0.942367601246106
80,19,2389,371,"Action,Indie",19,2760,0.8655797101449275
0,2463,52377,7005,Action,2463,59382,0.8820349600889158
40,4,580,67,"Adventure,Casual,Indie",4,647,0.8964451313755796
0,24,1259,64,"Adventure,Indie,Simulation",24,1323,0.9516250944822373
90,618,29906,19702,"Action,Racing",618,49608,0.602846315110466
20,181,1547,1352,"Action,Adventure,Indie",181,2899,0.5336322869955157
10,1,23,5,"Indie,RPG",1,28,0.8214285714285714
0,1,299,78,Indie,1,377,0.7931034482758621
70,1,797,39,Adventure,1,836,0.9533492822966507
75,173,15589,3042,"RPG,Strategy",173,18631,0.8367237400032205
0,1,22,1,"Action,Adventure,Indie",1,23,0.9565217391304348
0,6,47,12,"Casual,Strategy,Early Access",6,59,0.7966101694915254
20,1,468,247,"Action,Adventure,Casual,Indie,Simulation",1,715,0.6545454545454545
0,14,46,52,"Action,Free To Play,Indie,RPG,Strategy",14,98,0.46938775510204084
20,1,14,1,"Adventure,Indie",1,15,0.9333333333333333
50,2,605,100,"Action,Indie,RPG,Sports",2,705,0.8581560283687943
75,2,688,110,"Action,Indie",2,798,0.8621553884711779
40,84,597,234,"Casual,RPG,Simulation",84,831,0.7184115523465704
60,1,22,6,"Action,Adventure,Casual,Indie",1,28,0.7857142857142857
20,6,393,93,"Action,Adventure,Indie,Simulation,Early Access",6,486,0.808641975308642
0,54,4592,242,"Indie,Free To Play",54,4834,0.9499379395945386
0,1,56,1,"Action,Casual,Indie,Strategy,Early Access",1,57,0.9824561403508771
70,10,3662,258,Action,10,3920,0.9341836734693878
40,1,39,4,Strategy,1,43,0.9069767441860465
90,1,144,24,"Action,Indie,Strategy",1,168,0.8571428571428571
0,21,1313,378,"Adventure,Indie,RPG,Simulation,Strategy",21,1691,0.7764636309875813
0,1,1517,63,"Casual,Indie",1,1580,0.960126582278481
0,1,69,44,"Indie,Strategy",1,113,0.6106194690265486
50,8,352,23,"Action,Casual,Indie",8,375,0.9386666666666666
0,804,32895,2413,"Simulation,Strategy",804,35308,0.9316585476379291
0,1,36,1,"Action,Massively Multiplayer",1,37,0.972972972972973
50,21,6487,649,"Adventure,Simulation",21,7136,0.9090526905829597
80,71,62249,6331,"Casual,Indie,Simulation",71,68580,0.907684456109653
75,16842,87141,32717,"Action,Strategy",16842,119858,0.7270353251347428
50,1,85,44,"Action,Indie,Early Access",1,129,0.6589147286821705
0,1,18,9,"Action,Adventure,Casual,Indie,RPG,Early Access",1,27,0.6666666666666666
0,5,4,5,"Casual,Indie,Simulation",5,9,0.4444444444444444
80,1281,52001,10715,"Action,RPG,Simulation",1281,62716,0.8291504560239811
75,2,876,62,"Action,Adventure,Indie",2,938,0.9339019189765458
50,1,322,3,Casual,1,325,0.9907692307692307
30,5,68,8,Simulation,5,76,0.8947368421052632
50,1,42,5,"Action,Adventure,Indie",1,47,0.8936170212765957
80,4,1336,144,"Adventure,Casual",4,1480,0.9027027027027027
0,102,3162,1573,"Action,Simulation,Free To Play",102,4735,0.6677930306230201
90,3,1627,568,"Action,Adventure,Indie",3,2195,0.7412300683371298
85,290,36084,8413,Action,290,44497,0.8109310740049891
0,5,117,12,"Casual,Simulation",5,129,0.9069767441860465
80,8,1178,1606,"Action,Adventure",8,2784,0.42313218390804597
0,31,142,154,"Casual,Indie,Simulation,Strategy,Early Access",31,296,0.4797297297297297
0,2,230,735,"Action,Adventure,Indie,Simulation",2,965,0.23834196891191708
50,6,1234,330,Action,6,1564,0.789002557544757
0,3,207,38,"Casual,Free To Play,Strategy",3,245,0.8448979591836735
35,36,2373,548,"Casual,Indie,Simulation,Strategy",36,2921,0.8123930160903801
50,2,494,119,"Racing,Sports",2,613,0.8058727569331158
30,7,170,15,RPG,7,185,0.918918918918919
0,1,336,26,"Action,Indie",1,362,0.9281767955801105
75,2,365,546,"Casual,Simulation",2,911,0.40065861690450055
45,1,717,31,Adventure,1,748,0.9585561497326203
90,125,36,43,"Action,Adventure,Indie,Massively Multiplayer,RPG,Early Access",125,79,0.45569620253164556
20,1,6,9,Simulation,1,15,0.4
0,143,3443,325,Sports,143,3768,0.9137473460721869
75,10,114,29,"Adventure,Casual,Simulation",10,143,0.7972027972027972
50,168,3507,529,"Indie,RPG,Simulation",168,4036,0.8689296333002974
0,10,260,150,"Adventure,Casual,Indie,RPG,Strategy",10,410,0.6341463414634146
0,1,2,1,"Adventure,Casual",1,3,0.6666666666666666
85,14,2027,688,"Indie,RPG,Strategy",14,2715,0.7465930018416206
65,9,861,274,"Action,Adventure,Racing",9,1135,0.758590308370044
50,1,130,6,"Casual,Indie",1,136,0.9558823529411765
0,983,70448,4172,Simulation,983,74620,0.9440900562851783
20,2,214,10,"Casual,Indie,Simulation",2,224,0.9553571428571429
50,23,1469,17,Casual,23,1486,0.9885598923283984
0,2,38,3,"Action,Indie",2,41,0.926829268292683
50,23,202,88,"Action,Indie,Racing,Simulation,Sports,Early Access",23,290,0.696551724137931
45,1,4667,381,"Adventure,Casual,Indie",1,5048,0.9245245641838352
30,1,4,1,"Indie,RPG",1,5,0.8
34,317,27743,1972,"Indie,Simulation,Strategy",317,29715,0.9336362106680128
0,1,31,19,"Indie,Strategy",1,50,0.62
0,1,106,10,"Adventure,Indie,Simulation,Free To Play",1,116,0.9137931034482759
50,8,334,59,"Adventure,RPG,Strategy",8,393,0.8498727735368957
0,3,902,140,"Action,Free To Play,Strategy",3,1042,0.8656429942418427
0,2,18,9,"Action,Adventure,Casual,Indie,RPG,Strategy,Early Access",2,27,0.6666666666666666
70,2,1737,739,"Casual,Indie,RPG,Strategy",2,2476,0.7015347334410339
30,3,201,17,"Adventure,Indie,RPG,Simulation",3,218,0.9220183486238532
60,1,182,30,"Adventure,RPG,Simulation,Strategy",1,212,0.8584905660377359
60,1,26,21,Action,1,47,0.5531914893617021
30,2,154,24,"Action,Casual,Indie,Simulation,Strategy",2,178,0.8651685393258427
0,4,716,208,"Casual,Free To Play,Early Access",4,924,0.7748917748917749
50,8,71,8,"Action,Adventure,Casual,Indie,RPG,Early Access",8,79,0.8987341772151899
33,4,141,13,"Casual,Indie,Simulation,Early Access",4,154,0.9155844155844156
0,5,34,0,"Casual,Indie,Simulation",5,34,1.0
0,3,27,0,"Casual,Indie,Simulation,Animation & Modeling,Audio Production,Video Production,Early Access",3,27,1.0
60,1,673,383,"Action,Adventure,Indie",1,1056,0.6373106060606061
90,18,9034,1694,"Action,Adventure",18,10728,0.8420954511558538
33,2,143,42,"Simulation,Sports",2,185,0.772972972972973
